City,Customer_Age,Customer_Name,Customer_Segment,Discount,Order_Date,Order_ID,Order_Priority,Order_Quantity,Product_Base_Margin,Product_Category,Product_Name,Product_Sub_Category,Profit,Region,Sales,State,Unit_Price,Zip_Code
Butte,49,Ken Dana,Small Business,0.09,8/23/2013,50470,Low,38,0.57,Office Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Pens & Art Supplies,-57.73,West,827.83,Montana,22.99,59750
Arlington Heights,55,Allen Rosenblatt,Small Business,0.09,6/3/2014,50117,Critical,17,0.38,Office Supplies,Avery 498,Labels,14.49,Central,47.44,Illinois,2.89,60004
Arlington Heights,57,Allen Rosenblatt,Small Business,0.05,8/25/2014,45861,Medium,39,0.37,Technology,Accessory21,Telephones and Communication,319.104,Central,680.8585,Illinois,20.99,60004
Arlington Heights,61,Allen Rosenblatt,Small Business,0.06,1/11/2015,51970,Not Specified,1,0.4,Technology,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,-343.4673,Central,171.71,Illinois,115.99,60004
Crystal Lake,71,Grant Carroll,Small Business,0.08,10/21/2015,2275,Not Specified,49,0.56,Office Supplies,Col-Erase® Pencils with Erasers,Pens & Art Supplies,41.67,Central,278,Illinois,6.08,60014
Des Plaines,74,Grant Carroll,Small Business,0.05,11/11/2015,57600,Critical,32,0.39,Office Supplies,GBC Recycled Regency Composition Covers,Binders and Binder Accessories,584.1455,Central,1882.12,Illinois,59.78,60016
Des Plaines,74,Grant Carroll,Small Business,0.05,11/11/2015,57600,Critical,44,0.39,Office Supplies,Avery 506,Labels,85.81,Central,186.94,Illinois,4.13,60016
Des Plaines,74,Grant Carroll,Small Business,0.01,11/11/2015,57600,Critical,12,0.4,Office Supplies,Xerox 197,Paper,-8.42,Central,407.2,Illinois,30.98,60016
Gurnee,68,Mike Pelletier,Small Business,0.02,9/12/2015,42564,Low,35,0.58,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs & Chairmats,2155.41,Central,7468.86,Illinois,200.98,60031
Highland Park,47,Muhammed MacIntyre,Small Business,0.04,6/8/2013,36646,Medium,24,0.83,Office Supplies,Tennsco Industrial Shelving,Storage & Organization,-743.96,Central,1168.15,Illinois,48.91,60035
Highland Park,49,Muhammed MacIntyre,Small Business,0.09,8/17/2013,17409,Not Specified,31,0.78,Technology,Microsoft Internet Keyboard,Computer Peripherals,-158.87,Central,633.56,Illinois,20.97,60035
Highland Park,50,Muhammed MacIntyre,Small Business,0.09,9/21/2013,17286,High,7,0.77,Furniture,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Chairs & Chairmats,-541.87,Central,1810.67,Illinois,270.98,60035
Highland Park,50,Muhammed MacIntyre,Small Business,0.04,10/13/2013,3,Low,6,0.8,Office Supplies,"Eldon Base for stackable storage shelf, platinum",Storage & Organization,-213.25,Central,261.54,Illinois,38.94,60035
Highland Park,54,Muhammed MacIntyre,Small Business,0.02,4/10/2014,13795,Not Specified,37,0.38,Office Supplies,Xerox 1932,Paper,545.49,Central,1302.99,Illinois,35.44,60035
Highland Park,54,Muhammed MacIntyre,Small Business,0.05,4/10/2014,13795,Not Specified,23,0.36,Office Supplies,Xerox 188,Paper,43.35,Central,275.16,Illinois,11.34,60035
Highland Park,54,Muhammed MacIntyre,Small Business,0.04,4/10/2014,13795,Not Specified,30,0.37,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2 x 11",Binders and Binder Accessories,-119.0825,Central,501.32,Illinois,15.99,60035
Vernon Hills,41,Bryan Mills,Small Business,0.03,7/13/2012,41696,Not Specified,45,0.6,Office Supplies,Hoover Portapower™ Portable Vacuum,Appliances,-2088.68,Central,237.28,Illinois,4.48,60061
Vernon Hills,44,Bryan Mills,Small Business,0.08,11/14/2012,20263,Medium,33,0.83,Technology,Accessory29,Telephones and Communication,-76.857,Central,553.5625,Illinois,20.99,60061
Vernon Hills,44,Bryan Mills,Small Business,0.05,11/23/2012,48295,Medium,48,0.37,Technology,"Soundgear Copyboard Conference Phone, Optional Battery",Office Machines,4938.78,Central,10051.52,Illinois,204.1,60061
Vernon Hills,50,Bryan Mills,Small Business,0.06,10/23/2013,31077,Not Specified,36,0.55,Technology,StarTAC Series,Telephones and Communication,470.826,Central,1955.0765,Illinois,65.99,60061
Vernon Hills,56,Bryan Mills,Small Business,0.04,8/10/2014,24387,Critical,17,,Furniture,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,1418.36,Central,6048.18,Illinois,349.45,60061
Vernon Hills,56,Bryan Mills,Small Business,0.01,8/10/2014,24387,Critical,23,0.57,Furniture,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,51.9,Central,1003.31,Illinois,40.97,60061
Palatine,46,Cari Schnelling,Small Business,0.04,3/16/2013,47749,Medium,46,0.55,Office Supplies,Elite 5 Scissors,"Scissors, Rulers and Trimmers",-188.53,Central,399.58,Illinois,8.45,60067
Park Ridge,64,Cari Schnelling,Small Business,0.06,4/22/2015,59395,Critical,20,0.37,Office Supplies,Xerox 1885,Paper,367.12,Central,963.3,Illinois,48.04,60068
Buffalo Grove,42,Delfina Latchford,Small Business,0.02,8/27/2012,15108,High,50,0.36,Office Supplies,Xerox 1893,Paper,372.36,Central,2066.16,Illinois,40.99,60089
Wilmette,46,Carlos Soltero,Small Business,0.06,2/9/2013,12704,Low,44,0.36,Technology,Sharp AL-1530CS Digital Copier,Copiers and Fax,1260.51,Central,21506.77,Illinois,499.99,60091
Wilmette,46,Carlos Soltero,Small Business,0.02,2/9/2013,12704,Low,28,0.78,Office Supplies,"Tennsco Lockers, Gray",Storage & Organization,-1274.02,Central,669.02,Illinois,20.98,60091
Lake In The Hills,42,Nicole Hansen,Small Business,0.09,8/2/2012,54567,Medium,31,0.53,Furniture,Eldon® 200 Class™ Desk Accessories,Office Furnishings,-61.59,Central,196.74,Illinois,6.28,60102
Lake In The Hills,42,Nicole Hansen,Small Business,0.08,8/5/2012,20007,Not Specified,49,0.59,Office Supplies,Newell 323,Pens & Art Supplies,-46.25,Central,82.61,Illinois,1.68,60102
Lake In The Hills,50,Nicole Hansen,Small Business,0.03,10/15/2013,31492,Critical,23,0.79,Office Supplies,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Storage & Organization,-235.56,Central,2149.03,Illinois,95.43,60102
Lake In The Hills,50,Nicole Hansen,Small Business,0.04,10/15/2013,31492,Critical,26,0.58,Office Supplies,Staples 6 Outlet Surge,Appliances,-12.25,Central,321.68,Illinois,11.97,60102
Lake In The Hills,50,Nicole Hansen,Small Business,0.09,10/15/2013,31492,Critical,34,0.7,Office Supplies,Acco Perma® 2700 Stacking Storage Drawers,Storage & Organization,-21.1,Central,971.95,Illinois,29.74,60102
Saint Charles,52,Doug Bickford,Small Business,0.03,12/31/2013,43392,Medium,39,0.39,Office Supplies,Multimedia Mailers,Envelopes,2969.81,Central,6553.45,Illinois,162.93,60174
Schaumburg,43,Doug Bickford,Small Business,0.01,10/1/2012,53797,Critical,10,0.61,Furniture,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,-213.32,Central,623.71,Illinois,58.14,60193
Schaumburg,58,Doug Bickford,Small Business,0.03,11/5/2014,52321,High,45,,Furniture,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,5626.42,Central,13104.992,Illinois,349.45,60193
Schaumburg,58,Doug Bickford,Small Business,0.04,11/5/2014,52321,High,48,0.57,Office Supplies,Recycled Eldon Regeneration Jumbo File,Storage & Organization,-37.52,Central,617.26,Illinois,12.28,60193
Hoffman Estates,54,Muhammed MacIntyre,Small Business,0.05,4/8/2014,52929,High,19,0.59,Office Supplies,Newell 318,Pens & Art Supplies,-6.53,Central,53.94,Illinois,2.78,60194
Hoffman Estates,54,Muhammed MacIntyre,Small Business,0.02,4/8/2014,52929,High,7,0.4,Office Supplies,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Pens & Art Supplies,7.34,Central,46.94,Illinois,6.47,60194
Hoffman Estates,54,Muhammed MacIntyre,Small Business,0.03,4/8/2014,52929,High,20,0.39,Office Supplies,Staples Vinyl Coated Paper Clips,Rubber Bands,19.68,Central,77.99,Illinois,3.93,60194
Hoffman Estates,54,Muhammed MacIntyre,Small Business,0.04,4/8/2014,52929,High,43,0.49,Technology,"AT&T Black Trimline Phone, Model 210",Office Machines,-90.1407,Central,701.46,Illinois,15.99,60194
Hoffman Estates,68,Muhammed MacIntyre,Small Business,0.09,9/1/2015,37253,High,46,0.75,Technology,"Micro Innovations Micro 3000 Keyboard, Black",Computer Peripherals,-99.55,Central,1184.32,Illinois,26.31,60194
Oak Park,48,Anthony Johnson,Small Business,0,8/4/2013,24097,High,1,0.49,Technology,TDK 4.7GB DVD+RW,Computer Peripherals,-35.34,Central,17.19,Illinois,14.48,60302
Oak Park,48,Anthony Johnson,Small Business,0.01,8/4/2013,24097,High,2,0.38,Office Supplies,Xerox 190,Paper,-8.15,Central,15.31,Illinois,4.98,60302
Oak Park,48,Anthony Johnson,Small Business,0.04,8/4/2013,24097,High,27,0.5,Technology,U.S. Robotics 56K Internet Call Modem,Computer Peripherals,399.93,Central,2689.48,Illinois,99.99,60302
Oak Park,57,Anthony Johnson,Small Business,0.05,8/19/2014,10791,Not Specified,20,0.38,Office Supplies,Xerox Blank Computer Paper,Paper,93.36,Central,400.57,Illinois,19.98,60302
Joliet,44,Muhammed MacIntyre,Small Business,0.01,12/16/2012,58144,Low,29,0.39,Office Supplies,Xerox 1935,Paper,257.32,Central,778.38,Illinois,26.38,60432
Romeoville,58,Doug Bickford,Small Business,0.09,10/9/2014,14116,High,42,0.37,Office Supplies,GBC Recycled Grain Textured Covers,Binders and Binder Accessories,161.483,Central,1414.05,Illinois,34.54,60441
Burbank,45,Delfina Latchford,Small Business,0.1,1/26/2013,27680,Critical,32,0.59,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,Appliances,-46.98,Central,324.4,Illinois,10.89,60459
Burbank,45,Delfina Latchford,Small Business,0.01,1/26/2013,27680,Critical,19,0.37,Office Supplies,Xerox 21,Paper,-46.89,Central,137.02,Illinois,6.48,60459
Burbank,52,Delfina Latchford,Small Business,0.02,12/22/2013,42695,Not Specified,12,0.57,Technology,3390,Telephones and Communication,-10.296,Central,710.328,Illinois,65.99,60459
Burbank,53,Delfina Latchford,Small Business,0.01,3/8/2014,29095,Not Specified,40,0.35,Office Supplies,Wilson Jones DublLock® D-Ring Binders,Binders and Binder Accessories,54.4595,Central,291.67,Illinois,6.75,60459
Tinley Park,64,Brad Eason,Small Business,0.03,4/25/2015,29861,Critical,11,0.37,Office Supplies,Avery 481,Labels,5.58,Central,35.17,Illinois,3.08,60477
Tinley Park,66,Brad Eason,Small Business,0,6/6/2015,15591,Critical,31,0.43,Furniture,"DAX Copper Panel Document Frame, 5 x 7 Size",Office Furnishings,73.53,Central,426.34,Illinois,12.58,60477
Tinley Park,70,Brad Eason,Small Business,0.06,10/8/2015,3232,Critical,5,0.35,Office Supplies,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Binders and Binder Accessories,-11.8335,Central,42.66,Illinois,7.84,60477
Country Club Hills,55,Henry Goldwyn,Small Business,0.02,6/4/2014,27264,Low,3,0.6,Furniture,Telescoping Adjustable Floor Lamp,Office Furnishings,44.54,Central,74.05,Illinois,19.99,60478
Country Club Hills,60,Henry Goldwyn,Small Business,0.04,12/30/2014,58626,High,18,0.55,Technology,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Computer Peripherals,171.59,Central,835.55,Illinois,45.19,60478
Country Club Hills,60,Henry Goldwyn,Small Business,0.05,12/30/2014,58626,High,23,0.56,Furniture,"Global Leather and Oak Executive Chair, Black",Chairs & Chairmats,673.77,Central,6641.14,Illinois,300.98,60478
Country Club Hills,60,Henry Goldwyn,Small Business,0.07,12/30/2014,58626,High,21,0.6,Furniture,Global Troy™ Executive Leather Low-Back Tilter,Chairs & Chairmats,2608.72,Central,10469.03,Illinois,500.98,60478
Country Club Hills,66,Henry Goldwyn,Small Business,0,7/16/2015,59558,Not Specified,34,0.39,Office Supplies,Avery 479,Labels,37.73,Central,94.56,Illinois,2.61,60478
Woodridge,47,Carlos Soltero,Small Business,0.09,5/9/2013,16545,Not Specified,10,0.56,Office Supplies,Colorific® Watercolor Pencils,Pens & Art Supplies,4.45,Central,50.97,Illinois,5.16,60517
Woodridge,47,Carlos Soltero,Small Business,0.04,5/9/2013,16545,Not Specified,1,0.83,Office Supplies,"*Staples* vLetter Openers, 2/Pack","Scissors, Rulers and Trimmers",-3.06,Central,4.99,Illinois,3.68,60517
Woodridge,72,Carlos Soltero,Small Business,0.04,10/29/2015,26116,Critical,36,0.37,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,Paper,81.71,Central,697.41,Illinois,18.97,60517
Kankakee,50,Nicole Hansen,Small Business,0.01,9/30/2013,16741,Medium,6,0.39,Office Supplies,Xerox 1982,Paper,-42.38,Central,157.97,Illinois,22.84,60901
Kankakee,58,Nicole Hansen,Small Business,0.1,9/29/2014,8419,Critical,24,0.37,Office Supplies,Xerox 214,Paper,-86.62,Central,152.6,Illinois,6.48,60901
Kankakee,58,Nicole Hansen,Small Business,0.07,9/29/2014,8419,Critical,19,0.38,Office Supplies,Xerox 1936,Paper,70.39,Central,368.04,Illinois,19.98,60901
Kankakee,65,Nicole Hansen,Small Business,0,5/2/2015,3524,High,21,0.37,Office Supplies,Computer Printout Paper with Letter-Trim Perforations,Paper,52.35,Central,427.32,Illinois,18.97,60901
Kankakee,65,Nicole Hansen,Small Business,0,5/4/2015,8833,Low,40,0.81,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,Storage & Organization,-846.73,Central,3338.98,Illinois,80.98,60901
Rockford,58,Doug Bickford,Small Business,0.09,10/9/2014,14116,High,1,0.37,Office Supplies,GBC Linen Binding Covers,Binders and Binder Accessories,-16.0655,Central,40.1,Illinois,30.98,61107
Rock Island,45,Claudia Miner,Small Business,0.02,2/2/2013,43781,Not Specified,21,0.36,Office Supplies,"Avery Trapezoid Ring Binder, 3 Capacity, Black, 1040 sheets",Binders and Binder Accessories,393.4055,Central,917.39,Illinois,40.98,61201
Rock Island,53,Claudia Miner,Small Business,0.04,2/17/2014,49921,Low,1,0.57,Office Supplies,Recycled Eldon Regeneration Jumbo File,Storage & Organization,-7.26,Central,18.15,Illinois,12.28,61201
Rock Island,53,Claudia Miner,Small Business,0.06,2/17/2014,49921,Low,5,0.56,Technology,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,-280.2792,Central,756.15,Illinois,145.45,61201
Galesburg,59,Julia West,Small Business,0.05,11/19/2014,25318,Critical,22,0.49,Furniture,12-1/2 Diameter Round Wall Clock,Office Furnishings,-65.18,Central,440.92,Illinois,19.98,61401
Peoria,46,Chad Cunningham,Small Business,0,2/6/2013,54276,Not Specified,21,0.38,Office Supplies,Staples Colored Bar Computer Paper,Paper,299.59,Central,756.6,Illinois,35.44,61604
Peoria,50,Chad Cunningham,Small Business,0.1,10/20/2013,32193,Low,4,0.37,Office Supplies,HP Office Paper (20Lb. and 87 Bright),Paper,-10.25,Central,40.72,Illinois,6.68,61604
Peoria,50,Chad Cunningham,Small Business,0.02,10/20/2013,32193,Low,27,0.39,Office Supplies,Staples Vinyl Coated Paper Clips,Rubber Bands,37.33,Central,113.3,Illinois,3.93,61604
Peoria,53,Chad Cunningham,Small Business,0.05,2/13/2014,59045,Critical,30,0.35,Office Supplies,Presstex Flexible Ring Binders,Binders and Binder Accessories,32.8695,Central,140.24,Illinois,4.55,61604
Peoria,58,Chad Cunningham,Small Business,0.08,10/22/2014,20160,Low,42,0.38,Office Supplies,Speediset Carbonless Redi-Letter® 7 x 8 1/2,Paper,174.89,Central,435.24,Illinois,10.31,61604
Urbana,44,Bryan Mills,Small Business,0.05,11/14/2012,20263,Medium,8,0.39,Office Supplies,GBC Recycled Regency Composition Covers,Binders and Binder Accessories,72.5135,Central,473.7,Illinois,59.78,61801
Urbana,44,Brad Eason,Small Business,0.09,11/25/2012,55875,Critical,31,0.68,Office Supplies,"Perma STOR-ALL™ Hanging File Box, 13 1/8W x 12 1/4D x 10 1/2H",Storage & Organization,-104.96,Central,178.45,Illinois,5.98,61801
Urbana,44,Brad Eason,Small Business,0,11/25/2012,55875,Critical,50,0.42,Furniture,"Master Giant Foot® Doorstop, Safety Yellow",Office Furnishings,39.29,Central,413.86,Illinois,7.59,61801
Danville,41,Grant Carroll,Small Business,0,6/7/2012,19010,Low,18,0.35,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,10951.3065,Central,23792.93,Illinois,1270.99,61832
Danville,42,Grant Carroll,Small Business,0.01,9/11/2012,13280,High,40,0.59,Office Supplies,Crate-A-Files™,Storage & Organization,-116.76,Central,460.68,Illinois,10.9,61832
Danville,42,Grant Carroll,Small Business,0.1,9/11/2012,13280,High,49,0.6,Technology,Bell Sonecor JB700 Caller ID,Telephones and Communication,-160.952,Central,318.7585,Illinois,7.99,61832
Danville,57,Grant Carroll,Small Business,0.08,9/10/2014,13702,Low,6,0.38,Office Supplies,Xerox 1906,Paper,12.32,Central,209,Illinois,35.44,61832
Danville,59,Grant Carroll,Small Business,0.05,11/25/2014,29795,High,49,0.38,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,Binders and Binder Accessories,8793.539,Central,19325.2,Illinois,387.99,61832
Alton,41,Allen Rosenblatt,Small Business,0.02,7/27/2012,44708,Not Specified,15,0.53,Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,-37.39,Central,30.68,Illinois,1.74,62002
Alton,44,Allen Rosenblatt,Small Business,0.07,11/25/2012,998,Not Specified,16,0.4,Office Supplies,#10-4 1/8 x 9 1/2 Premium Diagonal Seam Envelopes,Envelopes,93.8,Central,248.26,Illinois,15.74,62002
Alton,76,Allen Rosenblatt,Small Business,0.1,11/29/2015,11137,High,48,0.78,Office Supplies,Fellowes Recycled Storage Drawers,Storage & Organization,395.12,Central,5188.86,Illinois,111.03,62002
Quincy,41,Claudia Miner,Small Business,0,5/29/2012,22342,Low,13,0.81,Technology,Accessory39,Telephones and Communication,-92.961,Central,241.706,Illinois,20.99,62301
Quincy,45,Claudia Miner,Small Business,0.05,2/2/2013,43781,Not Specified,45,0.35,Office Supplies,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Envelopes,240.41,Central,497.14,Illinois,10.94,62301
Quincy,46,Claudia Miner,Small Business,0.08,2/26/2013,37541,Medium,10,0.36,Office Supplies,Xerox 1882,Paper,98.32,Central,550.61,Illinois,55.98,62301
Quincy,46,Claudia Miner,Small Business,0.1,2/26/2013,37541,Medium,18,0.81,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,Storage & Organization,-599.54,Central,1373.11,Illinois,80.98,62301
Quincy,46,Claudia Miner,Small Business,0.01,2/26/2013,37541,Medium,3,0.65,Technology,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,-70.68,Central,71.94,Illinois,20.95,62301
Quincy,64,Claudia Miner,Small Business,0.08,4/15/2015,28871,High,10,0.79,Technology,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Computer Peripherals,-56.12,Central,55.02,Illinois,5.02,62301
Quincy,67,Claudia Miner,Small Business,0.02,8/4/2015,933,Not Specified,15,0.37,Office Supplies,Wilson Jones 1 Hanging DublLock® Ring Binders,Binders and Binder Accessories,-4.715,Central,80.61,Illinois,5.28,62301
Decatur,59,Grant Carroll,Small Business,0,11/25/2014,29795,High,48,0.72,Furniture,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,813.83,Central,8380.22,Illinois,160.98,62521
Bridgeton,51,Jason Gross,Small Business,0.02,12/12/2013,19492,High,33,0.55,Office Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Pens & Art Supplies,176.09,Central,713.7,MO,21.98,63044
Bridgeton,51,Jason Gross,Small Business,0.08,12/12/2013,19492,High,9,0.43,Furniture,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Office Furnishings,364.03,Central,691.09,MO,78.69,63044
Saint Louis,42,Christine Sundaresam,Small Business,0.06,9/6/2012,9668,Low,10,0.37,Office Supplies,Avery® Durable Slant Ring Binders With Label Holder,Binders and Binder Accessories,-12.719,Central,42.67,MO,4.18,63116
Saint Louis,51,Christine Sundaresam,Small Business,0,11/13/2013,4034,Not Specified,37,0.69,Furniture,Bevis Rectangular Conference Tables,Tables,-194.967,Central,5723.24,MO,145.98,63116
Saint Louis,51,Christine Sundaresam,Small Business,0.07,11/13/2013,4034,Not Specified,44,0.74,Furniture,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Office Furnishings,-1183.69,Central,3367.24,MO,79.52,63116
Saint Louis,51,Christine Sundaresam,Small Business,0.03,11/21/2013,21863,Not Specified,27,0.36,Office Supplies,Avery Round Ring Poly Binders,Binders and Binder Accessories,-102.0165,Central,85.77,MO,2.84,63116
